city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
95,0.855,2,1,2,4,4,1,8,5,5,17.0,1.0
31,0.836,1,1,0,0,5,3,4,5,5,28.0,0.0
66,0.698,1,0,2,2,5,6,4,5,5,6.0,0.0
102,0.579,1,0,2,0,5,17,1,5,0,8.0,0.0
48,0.91,1,0,2,0,5,15,2,5,0,44.0,0.0
5,0.92,1,0,1,0,5,4,8,5,1,48.0,0.0
64,0.624,1,0,2,0,5,7,6,5,2,67.0,1.0
55,0.878,1,1,2,1,4,2,8,5,0,17.0,1.0
15,0.743,1,1,0,0,5,14,8,5,5,47.0,1.0
5,0.92,2,1,2,0,1,21,2,5,4,130.0,0.0
31,0.836,1,0,2,0,5,3,1,5,5,30.0,0.0
64,0.624,1,1,2,0,5,15,1,5,5,85.0,1.0
64,0.624,1,1,0,0,5,1,4,5,5,124.0,1.0
3,0.558,1,0,2,0,5,1,4,5,0,33.0,0.0
64,0.624,1,0,2,0,5,14,4,1,0,61.0,1.0
64,0.624,1,0,2,2,5,16,8,5,0,56.0,0.0
81,0.725,1,0,2,0,5,18,8,5,5,80.0,0.0
49,0.92,1,0,2,0,5,22,4,5,0,35.0,0.0
13,0.926,1,0,2,2,5,2,3,5,1,50.0,0.0
48,0.91,1,0,2,0,5,22,2,5,4,64.0,0.0
37,0.74,1,0,2,0,5,22,1,5,2,65.0,0.0
5,0.92,1,0,2,0,2,22,8,5,4,85.0,0.0
88,0.739,1,0,2,0,5,19,0,5,0,119.0,0.0
64,0.624,1,0,0,2,5,19,1,0,2,84.0,1.0
64,0.624,1,0,0,0,5,15,2,5,0,74.0,0.0
64,0.624,1,1,2,4,4,1,8,5,5,46.0,0.0
91,0.913,1,0,2,0,5,6,1,5,0,6.0,0.0
13,0.926,1,0,0,0,5,16,0,4,0,53.0,0.0
5,0.92,1,0,2,0,5,16,1,5,1,90.0,0.0
48,0.91,1,1,0,0,5,1,8,5,5,4.0,0.0
48,0.91,1,0,2,2,5,14,3,5,1,56.0,0.0
7,0.794,1,0,0,0,4,21,8,5,5,18.0,0.0
64,0.624,1,0,2,0,1,19,1,5,0,52.0,1.0
103,0.939,1,0,2,0,5,22,8,5,4,65.0,0.0
5,0.92,1,1,2,0,1,16,3,5,4,12.0,0.0
69,0.848,1,0,0,1,4,17,4,5,1,67.0,0.0
11,0.55,1,1,1,0,5,21,8,5,5,20.0,1.0
5,0.92,1,0,1,0,5,6,3,5,4,43.0,0.0
49,0.92,1,1,2,0,5,22,8,5,0,26.0,1.0
5,0.92,1,0,1,0,5,1,3,5,0,72.0,0.0
64,0.624,1,0,0,0,5,15,8,5,0,65.0,0.0
30,0.897,1,0,2,1,4,12,0,5,1,30.0,0.0
64,0.624,1,1,0,0,5,14,8,5,5,10.0,1.0
65,0.899,1,0,2,0,5,20,2,5,4,22.0,1.0
13,0.926,1,0,2,0,2,10,1,5,4,61.0,0.0
30,0.897,1,0,2,2,5,22,5,5,0,145.0,0.0
5,0.92,1,1,0,0,0,12,8,5,0,48.0,0.0
13,0.926,0,0,2,0,5,3,1,5,1,30.0,1.0
64,0.624,1,0,0,0,5,19,1,5,0,96.0,0.0
89,0.866,1,0,0,0,5,17,7,5,0,108.0,0.0
15,0.743,1,0,2,2,5,3,8,5,0,28.0,1.0
7,0.794,1,0,0,1,4,16,7,5,0,91.0,0.0
65,0.899,1,0,2,0,2,10,4,5,0,20.0,0.0
77,0.776,1,0,2,2,5,17,7,5,1,54.0,0.0
64,0.624,1,0,0,1,4,16,8,5,0,16.0,1.0
64,0.624,1,0,0,2,5,15,4,5,0,22.0,0.0
53,0.921,1,0,2,0,2,5,7,1,0,150.0,0.0
5,0.92,1,1,2,1,4,17,8,5,5,35.0,0.0
5,0.92,1,0,2,0,5,2,4,5,0,32.0,0.0
30,0.897,1,1,0,0,5,12,8,5,5,87.0,0.0
52,0.649,1,0,1,0,5,1,0,0,5,19.0,0.0
103,0.939,1,1,2,2,5,15,2,5,1,44.0,0.0
48,0.91,1,0,2,0,5,20,4,5,0,9.0,0.0
64,0.624,0,1,2,0,5,15,4,5,0,3.0,1.0
5,0.92,1,0,2,0,4,18,6,5,0,41.0,1.0
5,0.92,1,0,2,0,1,18,7,5,0,116.0,0.0
2,0.887,1,0,2,0,3,8,8,5,0,49.0,0.0
103,0.939,1,0,2,0,2,22,1,5,0,64.0,0.0
5,0.92,1,1,2,0,4,16,8,5,5,67.0,0.0
5,0.92,0,1,2,0,2,1,5,4,5,95.0,1.0
64,0.624,1,0,0,0,5,1,3,5,0,42.0,0.0
116,0.698,1,1,2,2,5,22,7,5,4,70.0,0.0
5,0.92,1,1,0,0,5,2,8,5,5,87.0,0.0
64,0.624,1,1,0,0,5,1,7,5,5,43.0,0.0
91,0.913,1,0,2,0,5,11,6,4,4,9.0,0.0
13,0.926,1,1,2,1,4,2,7,0,0,107.0,1.0
42,0.698,1,0,2,1,4,8,1,4,4,74.0,0.0
64,0.624,0,1,2,2,5,5,2,5,4,56.0,1.0
64,0.624,1,1,0,0,5,14,1,5,1,56.0,1.0
5,0.92,1,0,2,0,5,15,5,2,1,17.0,0.0
13,0.926,1,0,2,2,5,22,8,5,0,47.0,0.0
116,0.698,1,1,2,1,4,1,8,5,5,6.0,0.0
64,0.624,1,0,0,0,5,21,0,5,0,22.0,0.0
4,0.804,1,0,2,0,5,8,4,5,4,52.0,0.0
64,0.624,1,0,0,0,5,17,1,5,0,16.0,1.0
5,0.92,1,0,2,0,5,14,1,1,0,82.0,0.0
49,0.92,1,1,2,0,5,7,8,5,0,162.0,1.0
4,0.804,1,0,2,2,5,17,5,5,1,90.0,0.0
85,0.896,1,0,2,0,5,19,7,5,2,39.0,0.0
5,0.92,1,0,2,0,5,22,6,5,4,31.0,0.0
49,0.92,0,0,2,0,5,22,6,5,4,40.0,0.0
49,0.92,1,0,2,0,5,18,6,5,3,51.0,0.0
5,0.92,1,0,2,0,5,22,8,5,4,110.0,1.0
101,0.754,1,0,1,0,5,15,0,5,0,96.0,0.0
103,0.939,1,0,2,0,5,13,1,2,4,82.0,0.0
5,0.92,1,0,2,2,5,8,4,5,0,155.0,0.0
39,0.555,1,1,2,0,2,1,8,5,5,26.0,1.0
18,0.64,1,0,1,1,4,17,1,5,0,10.0,0.0
49,0.92,1,0,2,0,5,3,7,1,0,24.0,0.0
64,0.624,1,0,2,0,5,12,0,0,0,34.0,1.0
13,0.926,1,0,2,2,5,2,8,5,2,28.0,0.0
6,0.924,1,0,2,0,5,3,7,1,2,40.0,0.0
48,0.91,1,0,2,0,5,22,4,5,2,167.0,1.0
103,0.939,1,0,0,1,4,11,4,4,1,26.0,0.0
5,0.92,1,0,2,0,5,22,3,5,4,81.0,0.0
5,0.92,1,0,2,0,5,7,0,3,4,30.0,0.0
5,0.92,1,0,2,0,5,11,4,5,4,101.0,0.0
64,0.624,1,0,0,0,5,21,5,5,0,22.0,1.0
5,0.92,1,0,2,0,5,22,8,5,4,7.0,1.0
5,0.92,0,0,2,0,5,19,1,5,1,185.5,0.0
5,0.92,1,0,2,0,5,20,2,5,5,28.0,0.0
5,0.92,1,0,1,0,5,8,2,5,0,30.0,0.0
5,0.92,1,0,2,0,5,6,7,5,1,110.0,0.0
48,0.91,1,0,2,2,4,5,2,2,4,182.0,0.0
14,0.789,0,1,0,0,5,14,8,5,5,144.0,1.0
21,0.738,1,0,0,0,5,9,8,5,2,13.0,1.0
64,0.624,1,1,0,0,5,21,8,5,5,114.0,0.0
13,0.926,1,0,2,2,5,22,0,5,4,70.0,0.0
64,0.624,0,0,2,0,5,18,3,5,0,118.0,0.0
48,0.91,1,0,2,3,5,22,4,5,4,55.0,0.0
120,0.925,1,0,2,0,5,22,8,5,4,34.0,0.0
5,0.92,0,0,2,0,5,12,0,5,5,168.0,0.0
64,0.624,1,0,2,2,5,18,8,5,0,21.0,1.0
64,0.624,1,0,2,0,5,17,3,5,2,68.0,1.0
95,0.855,1,1,2,1,4,19,8,5,5,31.0,0.0
5,0.92,1,1,2,0,5,7,1,5,4,32.0,0.0
5,0.92,1,0,2,0,5,5,2,5,1,14.0,0.0
45,0.769,1,0,2,2,5,6,6,4,1,36.0,0.0
4,0.804,1,1,2,2,1,16,8,5,1,157.0,1.0
13,0.926,1,1,2,2,2,3,4,5,2,90.0,0.0
48,0.91,1,0,2,0,0,22,8,5,4,27.0,0.0
104,0.698,1,0,2,1,4,16,7,1,0,44.0,0.0
64,0.624,0,1,0,2,5,17,0,5,0,29.0,0.0
64,0.624,1,0,2,0,5,2,3,5,0,24.0,0.0
13,0.926,1,0,1,0,5,7,0,5,4,73.0,0.0
41,0.689,1,1,2,0,5,17,8,5,1,166.0,1.0
4,0.804,1,0,1,0,5,12,1,5,0,31.0,0.0
48,0.91,0,0,2,0,5,4,0,5,2,10.0,0.0
5,0.92,1,0,2,0,5,22,3,5,4,37.0,0.0
24,0.527,1,1,2,0,5,16,8,5,0,92.0,0.0
30,0.897,1,1,2,2,5,2,8,5,0,60.0,1.0
64,0.624,1,0,2,0,5,19,5,5,0,70.0,1.0
93,0.666,1,1,1,2,2,12,8,5,1,81.0,0.0
74,0.893,1,0,1,0,0,19,0,4,0,23.0,0.0
85,0.896,1,1,2,2,5,16,4,4,0,95.0,0.0
5,0.92,1,0,2,0,5,22,2,5,3,6.0,0.0
2,0.887,1,0,2,0,5,22,4,5,3,80.0,0.0
48,0.91,1,0,2,1,4,13,8,5,4,24.0,1.0
5,0.92,1,0,2,0,5,22,2,5,4,30.0,1.0
5,0.92,1,0,2,0,5,9,0,1,1,36.0,0.0
13,0.926,1,0,2,0,5,22,8,5,4,31.0,0.0
65,0.899,1,0,0,0,4,14,7,4,0,8.0,0.0
48,0.91,1,0,2,0,5,22,8,5,3,98.0,0.0
5,0.92,1,0,0,0,5,16,8,5,4,31.0,1.0
5,0.92,1,0,2,0,2,17,4,5,0,45.0,0.0
93,0.666,1,0,2,0,5,22,7,5,4,94.0,0.0
46,0.766,1,0,2,2,5,20,3,5,0,158.0,0.0
5,0.92,1,1,2,0,5,22,8,5,1,48.0,0.0
5,0.92,0,0,2,2,4,16,8,5,0,54.0,0.0
74,0.893,1,0,2,0,5,22,1,5,4,22.0,0.0
85,0.896,1,0,2,2,5,22,8,5,0,42.0,0.0
5,0.92,1,0,2,0,2,19,3,5,0,21.0,0.0
30,0.897,1,0,2,0,5,6,1,5,0,16.0,0.0
55,0.878,1,1,0,0,5,6,8,5,1,8.0,1.0
112,0.923,1,0,2,2,5,20,3,5,4,6.0,1.0
49,0.92,1,1,2,4,4,1,8,5,5,60.0,1.0
5,0.92,1,0,2,0,5,2,4,1,0,83.0,0.0
82,0.89,1,0,2,2,5,4,2,5,0,46.0,0.0
64,0.624,1,0,2,2,5,2,8,5,0,12.0,0.0
101,0.754,1,1,2,1,4,1,8,5,5,59.0,0.0
89,0.866,1,0,0,0,5,18,8,5,1,94.0,0.0
49,0.92,1,0,2,2,5,22,8,5,2,46.0,1.0
5,0.92,1,0,2,0,2,2,0,5,4,150.0,0.0
13,0.926,1,0,2,2,5,22,7,5,4,54.0,0.0
30,0.897,1,0,2,2,5,3,2,5,1,31.0,0.0
5,0.92,1,0,2,0,5,22,6,5,4,78.0,0.0
74,0.893,1,0,1,0,2,22,2,5,0,96.0,0.0
4,0.804,1,0,2,3,5,22,1,4,4,28.0,1.0
64,0.624,1,0,2,0,5,22,8,5,4,20.0,1.0
13,0.926,1,0,2,2,5,8,2,5,0,13.0,0.0
55,0.878,1,1,2,2,2,1,7,5,0,98.0,0.0
48,0.91,1,1,0,1,4,21,0,5,1,58.0,0.0
64,0.624,1,0,2,0,5,5,6,5,3,38.0,0.0
64,0.624,1,0,2,0,5,17,3,5,0,55.0,0.0
94,0.802,1,0,2,0,5,15,8,5,0,15.0,0.0
5,0.92,0,1,2,0,2,15,1,2,1,68.0,0.0
5,0.92,1,0,2,2,5,2,3,5,4,23.0,1.0
2,0.887,1,0,0,0,4,6,8,5,0,43.0,1.0
5,0.92,1,1,2,1,4,0,8,5,5,4.0,0.0
91,0.913,1,0,2,0,5,9,1,5,4,34.0,0.0
2,0.887,1,1,2,0,5,22,8,5,0,76.0,0.0
49,0.92,1,0,2,2,2,22,0,2,4,185.5,0.0
31,0.836,1,0,2,0,5,20,0,5,0,86.0,0.0
13,0.926,1,1,2,2,5,19,4,5,0,20.0,0.0
78,0.827,1,0,1,0,5,22,4,5,4,118.0,0.0
103,0.939,1,1,2,1,4,14,8,5,5,9.0,0.0
64,0.624,1,0,2,2,5,18,0,5,5,70.0,1.0
5,0.92,1,1,2,0,5,8,1,5,0,23.0,0.0
13,0.926,1,0,2,2,5,7,4,5,0,39.0,0.0
49,0.92,1,1,0,1,4,15,8,5,0,153.0,1.0
49,0.92,1,0,2,2,5,8,8,5,5,91.0,1.0
64,0.624,1,0,2,0,5,15,0,5,0,105.0,0.0
13,0.926,1,0,2,0,5,22,8,5,4,70.0,0.0
5,0.92,1,0,2,0,5,22,5,5,4,185.5,1.0
64,0.624,1,0,2,2,5,18,1,5,3,104.0,1.0
5,0.92,1,1,0,0,5,15,3,5,0,22.0,0.0
13,0.926,1,0,2,1,4,19,0,5,4,29.0,0.0
93,0.666,1,0,1,0,2,12,1,5,1,14.0,1.0
88,0.739,1,0,2,0,5,22,7,5,4,12.0,0.0
103,0.939,1,1,2,4,4,12,8,5,5,103.0,0.0
5,0.92,1,0,2,3,5,6,3,5,0,54.0,0.0
13,0.926,1,1,0,0,5,2,1,5,0,4.0,1.0
5,0.92,1,0,2,2,5,22,4,5,2,32.0,0.0
5,0.92,1,1,0,0,5,19,4,1,3,33.0,0.0
64,0.624,1,0,2,0,5,14,3,5,5,63.0,0.0
35,0.763,1,0,2,0,5,20,1,5,0,68.0,0.0
95,0.855,1,0,2,2,5,22,4,1,0,55.0,0.0
5,0.92,1,1,2,2,1,22,2,5,2,16.0,0.0
49,0.92,1,0,2,2,2,22,4,5,0,30.0,0.0
64,0.624,1,1,0,0,5,21,1,5,0,83.0,0.0
49,0.92,1,0,2,0,4,9,8,5,1,87.0,0.0
5,0.92,1,0,2,0,0,2,0,5,1,80.0,0.0
30,0.897,1,0,2,0,5,18,7,5,2,27.0,0.0
5,0.92,1,0,2,0,5,11,5,5,4,16.0,0.0
5,0.92,1,0,2,2,5,18,3,4,0,56.0,1.0
82,0.89,1,0,2,1,4,6,4,5,0,24.0,0.0
13,0.926,1,0,2,2,5,19,1,5,3,53.0,0.0
48,0.91,1,1,0,2,5,5,8,4,0,57.0,1.0
5,0.92,0,0,2,0,5,13,1,5,4,130.0,0.0
13,0.926,1,0,0,1,4,18,8,5,1,43.0,0.0
5,0.92,1,1,2,2,5,20,8,5,0,185.5,1.0
24,0.527,1,0,2,2,5,20,8,5,5,29.0,1.0
48,0.91,1,0,2,0,5,22,8,5,0,46.0,0.0
103,0.939,1,0,0,0,5,15,6,5,0,109.0,0.0
4,0.804,1,1,1,2,5,12,8,5,0,2.0,1.0
69,0.848,1,0,0,0,5,20,4,5,0,103.0,0.0
5,0.92,1,0,2,0,2,22,1,5,4,94.0,0.0
29,0.698,1,0,0,0,5,21,5,2,4,6.0,0.0
48,0.91,1,0,2,0,5,22,4,5,4,162.0,0.0
64,0.624,1,1,0,0,5,17,8,5,5,21.0,1.0
5,0.92,2,0,2,0,5,17,4,5,5,48.0,0.0
64,0.624,1,0,2,0,5,20,4,1,1,118.0,0.0
5,0.92,1,0,2,0,5,3,8,5,0,37.0,0.0
116,0.698,1,1,1,2,5,8,8,5,2,70.0,0.0
47,0.843,1,0,2,0,5,22,3,4,4,12.0,0.0
5,0.92,1,0,2,0,5,22,2,2,0,117.0,0.0
64,0.624,1,0,2,2,5,19,2,5,5,78.0,1.0
66,0.698,1,0,0,0,5,18,4,1,2,51.0,0.0
5,0.92,0,0,0,2,5,2,2,4,0,20.0,1.0
5,0.92,2,0,2,0,5,21,8,5,1,55.0,1.0
31,0.836,1,0,2,2,5,0,5,5,0,21.0,0.0
13,0.926,1,0,2,2,5,2,4,5,0,9.0,0.0
48,0.91,1,0,2,0,5,22,1,5,4,114.0,0.0
116,0.698,1,1,2,0,5,14,8,5,0,96.0,1.0
5,0.92,1,1,0,2,5,20,8,4,5,166.0,0.0
5,0.92,1,0,2,2,5,2,3,5,1,99.0,0.0
39,0.555,1,1,0,0,5,12,8,5,0,3.0,0.0
5,0.92,0,1,2,3,2,22,2,2,3,185.5,1.0
64,0.624,1,1,2,2,5,18,6,5,0,37.0,1.0
13,0.926,1,0,2,0,5,8,2,5,1,60.0,0.0
97,0.647,1,0,2,2,5,2,4,5,0,74.0,0.0
30,0.897,1,1,0,0,5,15,8,5,5,25.0,0.0
85,0.896,1,1,2,2,5,22,8,5,4,26.0,0.0
95,0.855,1,0,2,1,4,2,7,5,0,145.0,0.0
5,0.92,1,0,2,0,5,9,1,1,0,70.0,0.0
103,0.939,1,0,2,0,5,22,3,5,4,102.0,0.0
64,0.624,1,0,2,0,5,16,4,5,0,168.0,1.0
48,0.91,1,0,2,0,5,22,1,5,4,83.0,0.0
55,0.878,1,0,2,2,5,5,3,5,2,28.0,0.0
5,0.92,1,0,2,0,1,22,8,5,4,7.0,0.0
49,0.92,1,0,0,1,4,15,0,5,5,108.0,0.0
95,0.855,1,0,2,2,5,9,8,5,0,9.0,0.0
101,0.754,1,1,2,1,4,12,7,5,0,37.0,0.0
95,0.855,1,0,2,2,5,17,3,5,2,37.0,0.0
5,0.92,1,0,2,0,5,17,3,5,2,170.0,0.0
13,0.926,1,0,2,0,5,16,4,5,0,18.0,0.0
5,0.92,0,1,2,0,5,6,1,5,5,147.0,0.0
13,0.926,1,1,0,2,5,19,0,5,4,9.0,1.0
49,0.92,1,1,0,0,5,18,1,5,0,157.0,0.0
64,0.624,1,0,0,0,5,21,1,5,5,185.5,1.0
64,0.624,1,1,0,0,5,17,8,5,0,34.0,1.0
101,0.754,1,0,2,4,4,14,8,5,5,109.0,0.0
13,0.926,0,1,0,0,5,20,7,5,0,56.0,0.0
5,0.92,1,1,2,0,4,14,8,5,5,92.0,0.0
64,0.624,1,0,2,0,5,14,8,5,5,180.0,1.0
64,0.624,1,0,1,2,4,15,1,5,0,3.0,0.0
7,0.794,1,0,2,1,4,20,4,5,4,104.0,0.0
5,0.92,1,0,2,0,5,15,2,2,3,23.0,0.0
64,0.624,1,0,2,0,5,12,8,5,5,8.0,0.0
99,0.884,1,0,2,0,5,7,4,5,2,86.0,1.0
49,0.92,1,1,2,0,5,5,7,5,4,34.0,0.0
48,0.91,1,0,2,1,4,3,3,5,4,42.0,0.0
13,0.926,1,0,1,0,5,20,3,5,1,74.0,0.0
116,0.698,1,1,2,0,5,15,8,5,5,23.0,1.0
64,0.624,1,0,2,2,5,19,4,4,0,18.0,0.0
5,0.92,1,0,2,2,5,22,0,5,4,7.0,0.0
33,0.698,1,0,2,0,5,12,1,5,0,10.0,0.0
48,0.91,1,0,2,2,5,5,1,5,1,185.5,0.0
65,0.899,1,0,0,0,5,7,3,5,1,6.0,0.0
5,0.92,1,0,0,0,5,21,4,5,0,53.0,0.0
55,0.878,1,0,2,0,5,22,8,5,3,60.0,1.0
5,0.92,1,0,2,0,5,19,0,1,3,77.0,0.0
48,0.91,1,1,2,1,4,2,8,5,0,51.0,0.0
5,0.92,0,1,0,0,2,21,8,5,2,37.0,1.0
5,0.92,1,1,0,1,4,15,5,5,0,21.0,0.0
11,0.55,1,0,1,0,4,8,4,4,1,146.0,1.0
13,0.926,1,1,2,0,2,6,8,5,0,24.0,1.0
5,0.92,1,1,2,0,5,12,5,3,0,78.0,1.0
48,0.91,1,0,2,1,4,22,8,5,0,40.0,0.0
11,0.55,1,0,2,0,4,17,0,5,2,56.0,1.0
5,0.92,1,0,2,0,5,22,3,5,3,57.0,0.0
64,0.624,1,0,2,2,5,18,8,5,0,102.0,0.0
122,0.915,1,0,2,2,5,20,3,4,1,68.0,1.0
31,0.836,1,0,2,0,5,5,4,5,2,20.0,0.0
65,0.899,1,0,2,0,5,22,2,5,4,94.0,0.0
49,0.92,1,1,0,0,5,2,5,5,0,50.0,0.0
95,0.855,1,0,2,0,5,20,8,5,2,38.0,0.0
91,0.913,1,0,0,0,5,5,4,5,0,42.0,0.0
77,0.776,0,1,0,0,4,1,1,5,0,34.0,0.0
5,0.92,1,0,2,0,5,22,0,0,1,8.0,0.0
5,0.92,1,0,0,2,5,17,4,5,1,28.0,0.0
94,0.802,1,0,2,0,5,7,5,5,4,10.0,0.0
1,0.895,1,1,2,2,5,6,4,5,4,74.0,0.0
103,0.939,1,0,2,0,4,22,4,5,0,15.0,0.0
65,0.899,1,0,2,0,5,22,3,5,4,7.0,1.0
64,0.624,1,0,0,2,5,14,0,5,0,11.0,1.0
64,0.624,1,1,2,0,5,16,3,5,5,28.0,1.0
74,0.893,1,0,2,0,1,22,1,5,4,25.0,0.0
39,0.555,1,0,2,0,2,17,1,1,1,70.0,1.0
30,0.897,1,0,2,0,5,9,5,5,0,18.0,0.0
13,0.926,0,0,2,1,4,17,5,5,5,23.0,0.0
5,0.92,1,0,2,2,5,22,2,5,2,86.0,0.0
64,0.624,1,0,0,2,5,12,2,5,0,34.0,1.0
5,0.92,1,0,2,0,4,22,3,5,4,50.0,0.0
64,0.624,1,1,0,1,4,18,8,5,5,46.0,1.0
5,0.92,1,0,2,4,4,22,7,1,1,35.0,0.0
5,0.92,1,1,0,2,5,2,1,4,4,104.0,0.0
5,0.92,1,1,2,0,5,22,7,5,4,69.0,0.0
48,0.91,1,0,2,2,5,6,2,5,5,47.0,0.0
64,0.624,1,1,2,1,4,2,8,5,5,26.0,0.0
13,0.926,1,1,2,0,5,22,8,5,5,162.0,0.0
5,0.92,1,0,2,0,5,4,1,5,4,45.0,0.0
47,0.843,1,0,2,2,5,10,3,5,3,7.0,0.0
70,0.939,2,1,2,1,4,15,4,5,1,12.0,0.0
5,0.92,1,0,2,0,2,22,1,5,2,11.0,1.0
22,0.479,1,0,2,4,4,11,8,5,5,62.0,1.0
13,0.926,1,0,0,0,5,20,6,4,0,37.0,0.0
5,0.92,1,0,2,0,5,4,0,0,3,50.0,0.0
64,0.624,1,0,2,0,5,6,5,5,0,185.5,0.0
64,0.624,1,0,0,2,5,16,5,5,1,62.0,0.0
48,0.91,0,0,2,2,2,12,1,5,0,20.0,0.0
74,0.893,1,0,1,1,4,16,7,0,0,23.0,0.0
97,0.647,1,0,0,2,5,15,8,5,0,26.0,1.0
64,0.624,1,1,0,1,4,14,8,5,5,58.0,0.0
15,0.743,1,0,0,1,4,12,1,5,5,108.0,0.0
30,0.897,0,0,2,2,0,20,7,4,2,28.0,0.0
64,0.624,1,0,2,0,5,19,6,5,0,57.0,1.0
5,0.92,1,0,0,0,5,2,3,5,4,39.0,0.0
120,0.925,1,1,2,2,2,1,5,5,5,13.0,0.0
13,0.926,0,0,2,2,4,18,4,5,1,83.0,0.0
5,0.92,1,0,1,0,5,8,3,5,4,90.0,0.0
102,0.579,1,1,2,2,5,12,1,5,1,32.0,0.0
5,0.92,1,0,1,0,5,2,3,5,0,55.0,0.0
2,0.887,1,0,2,2,5,5,4,5,1,83.0,0.0
64,0.624,1,0,2,0,5,16,0,5,0,92.0,0.0
5,0.92,1,0,2,0,4,14,1,2,0,74.0,0.0
5,0.92,1,1,0,0,5,20,8,5,4,46.0,0.0
5,0.92,1,0,2,0,5,6,1,1,0,11.0,0.0
66,0.698,1,0,2,4,4,15,8,5,0,13.0,0.0
64,0.624,0,0,2,2,5,0,6,5,5,185.5,0.0
65,0.899,1,0,2,0,5,8,5,1,3,50.0,0.0
13,0.926,1,0,2,2,5,22,2,5,1,59.0,0.0
5,0.92,1,0,2,2,2,22,8,5,0,15.0,0.0
64,0.624,0,1,2,2,5,12,8,1,0,7.0,0.0
64,0.624,1,0,2,2,5,21,1,5,1,22.0,1.0
5,0.92,1,1,2,4,4,17,8,5,5,56.0,0.0
47,0.843,1,1,0,2,5,7,8,5,5,12.0,0.0
114,0.925,0,0,2,0,5,16,5,5,0,75.0,0.0
5,0.92,1,0,2,0,5,8,3,5,2,12.0,0.0
5,0.92,1,0,2,2,2,5,5,4,4,182.0,0.0
5,0.92,1,0,2,0,5,20,1,5,1,75.0,0.0
5,0.92,1,0,2,0,5,22,1,5,4,29.0,0.0
20,0.781,0,0,2,2,5,18,3,5,0,21.0,0.0
5,0.92,1,0,2,0,5,12,4,5,1,5.0,0.0
30,0.897,1,0,2,2,5,20,8,5,0,4.0,0.0
30,0.897,1,0,2,2,5,0,1,5,5,46.0,0.0
5,0.92,1,1,2,0,5,21,1,1,0,17.0,1.0
7,0.794,0,0,1,0,5,16,2,5,0,65.0,0.0
64,0.624,1,0,0,0,5,0,1,5,0,52.0,0.0
4,0.804,1,0,2,0,5,9,8,5,0,75.0,0.0
101,0.754,2,1,2,0,5,21,8,5,5,7.0,0.0
5,0.92,1,0,2,0,5,15,4,5,0,42.0,0.0
5,0.92,1,1,0,0,5,12,8,5,0,12.0,0.0
4,0.804,1,0,0,2,5,18,3,4,0,2.0,1.0
103,0.939,1,0,2,0,5,20,8,5,0,40.0,0.0
66,0.698,1,1,2,1,4,19,8,5,5,63.0,0.0
85,0.896,1,1,2,0,5,22,8,5,5,10.0,0.0
101,0.754,1,1,0,0,5,16,8,5,5,46.0,0.0
13,0.926,1,1,2,3,5,22,3,5,0,18.0,0.0
49,0.92,1,1,0,1,4,18,1,5,0,55.0,0.0
55,0.878,1,0,1,4,4,19,8,5,0,4.0,0.0
13,0.926,1,1,1,0,5,18,1,5,0,185.5,1.0
50,0.767,1,0,2,0,5,15,4,5,0,26.0,0.0
41,0.689,1,0,2,0,5,8,0,5,4,140.0,0.0
5,0.92,1,1,2,3,2,22,8,5,4,158.0,0.0
64,0.624,1,0,0,0,5,17,1,5,5,6.0,1.0
5,0.92,1,1,2,2,5,12,1,5,0,80.0,1.0
61,0.682,1,1,0,1,4,12,8,5,5,185.5,0.0
5,0.92,1,1,2,0,5,13,4,5,4,7.0,0.0
30,0.897,1,1,2,1,4,21,4,5,0,64.0,0.0
5,0.92,1,1,2,1,4,14,8,5,5,22.0,0.0
64,0.624,1,0,0,2,5,1,4,5,0,22.0,0.0
64,0.624,1,0,0,2,5,14,4,5,1,34.0,0.0
64,0.624,1,0,2,0,5,2,4,5,5,44.0,1.0
81,0.725,1,1,0,0,5,14,8,5,0,50.0,0.0
49,0.92,1,0,2,0,5,20,1,0,4,78.0,0.0
30,0.897,1,0,2,2,5,3,4,5,1,12.0,0.0
5,0.92,1,0,1,0,5,18,3,5,2,28.0,0.0
74,0.893,1,0,2,2,5,2,2,5,4,185.5,0.0
5,0.92,1,1,2,2,5,20,4,4,4,13.0,0.0
71,0.698,1,0,2,0,5,19,1,4,2,7.0,0.0
5,0.92,1,0,2,0,5,2,3,5,2,33.0,0.0
41,0.689,1,1,2,0,5,16,7,5,0,61.0,0.0
5,0.92,1,0,2,4,4,4,8,5,0,78.0,0.0
6,0.924,1,0,2,0,0,4,7,0,5,50.0,0.0
5,0.92,1,0,2,0,5,22,1,5,4,49.0,0.0
5,0.92,1,0,2,0,5,22,4,5,4,51.0,0.0
48,0.91,1,0,2,0,4,22,4,1,0,82.0,0.0
48,0.91,1,1,0,0,5,19,1,1,0,74.0,0.0
103,0.939,1,1,1,0,5,12,8,5,5,36.0,0.0
99,0.884,1,0,2,0,5,16,3,5,0,7.0,0.0
11,0.55,1,0,0,0,5,12,8,5,0,65.0,1.0
55,0.878,1,1,1,1,4,22,2,5,4,185.5,0.0
0,0.847,1,0,2,2,5,14,8,5,5,39.0,0.0
5,0.92,0,1,2,0,5,20,3,5,3,34.0,0.0
